TEXT,Label
"Prensesss @ Los Angeles, California
",2
"It's my girls birthday @ Bogart's
",2
"When u run into dem pretty tings at night! @user #naturalbeauty #flyshit #NYC…
",2
"Look what I found at the new cvspharmacy by my apartment on Apache/Rural! Can't wait to try,…
",2
"@user SLAY is a understatement
",2
"Love waking up to this view every morning @ Orange Lake Resort…
",2
"My finished new big girl toy A piece of furniture to most, but this is a beauty to true bakers…
",2
"And the hard work continues #newshipment #inlovewithfashion #getinhere @ Relish
",2
"Learned how to light and mask out green screen on the DIT cart today and I’m in love @user
",2
"Can't believe I get to see my favorite person in just four days …
",2
"oh, how i've missed you @ Slickers
",2
"Late night dinner #beetsandcarrots #spinach #broccolirice #chipoltlechicken #foodporn…
",2
"Phor #lotussaturdays #dallas @ Lotus
",2
"It was amazing (@ CRISS ANGEL Believe - @user in Las Vegas, NV)
",2
"When your man is the best man @ Union Station Kansas City Inc.
",2
"Thanks to steve_labate I got to meet LUUUKE TBT #sb50 @ San Jose,…
",2
"I go to the most beautiful school #fsu #gonoles @ Florida State…
",2
"Cause of death... @user casually twirling a microphone stand #robthomas…
",2
"Just some pictures of how magical Disney is this time of year #honeymoon #disneyland…
",2
"A very windy but beautiful last day in #yyj. @ Clover Point
",2
"Ohmygosh I love them #theoriginalgst #torricofam #ergobaby @ Baker Ranch
",2
"My lunch date You can't see from the picture but he was probably a 4-5 point #buck he was beautiful…
",2
"#latepost #thanksgivingdayactivities #myboys #kingsman2 #daveandbusters @ AMC Theatres Winston…
",2
"The temptation to stay for the second show is palpable. @ Mississippi Studios
",2
"Up for debate, What's more perfect: life or this evening @ Ameristar Casino Resort Spa St.…
",2
"rogerfederer Greatest of all time So happy to get to run into this guy out there today. Big…
",2
"Sweet Emily #seniors2018 #vanessahaleymua #carlalynnphotography @ Carla Lynn Photography
",2
"(@ Orlando Vineland Premium Outlets - @user in Orlando, FL)
",2
"@ Darrell K Royal-Texas Memorial Stadium - University of Texas
",2
"Can't wait to show you off at more weddings @ Wisconsin Dells, Wisconsin
",2
"This might be my favorite part of the show @user #enriqueiglesias #Enrique…
",2
"My boys #utahherewecome#brycecanyon#zionationalpark @ Wyoming - Utah Border
",2
"Out of the city... but not far away! #newspot @ The Crosby Montclair
",2
"can't wait for this again @ Coachella
",2
"Thank you Jesus for giving us such a beautiful day today!!! @ Quartz Hill High School
",2
"Ugh @user comes home today
",2
"Beautiful Yosemite @ Yosemite National Park (Mirror Lake)
",2
"kat. @ North Bartow Community Services
",2
"From sunshine to snow in 24 hours! Amazing . Seattle/Tacoma, join us and @user at…
",2
"#Repost from @user ・・・Not a bad end to Monday #harvard #HarvardinAutumn #haa #views…
",2
"Omni routine camps this week! Thanks @user for awesome routines @ Omni Elite Athletix
",2
"@user you is so right
",2
"FANGIRL STATUS!!! Got a signed photo and a shirt.. This place is fucking AMAZING!!! I am so…
",2
"Can I rush AXΩ again cuz I fall even more in love every time I watch this video link in bio!!!…
",2
"Summer style in Memphis @ Metro 67 - Memphis
",2
". Best Saturday morning. @ Laguna Beach, California
",2
"Just a normal Saturday. Spending it at Disneyworld @ Walt Disney World
",2
"#womancrush #wcw #wcw heard this song and decided to cut up a quick #girlsonly tribute to all…
",2
"Wedding date for life! @ The Peachtree Club
",2
"This weather though #roadtrip2k16 @ Florida's Turnpike
",2
"I always loved his smile!!! happy birthday MJ #kingofpop #ripMJ @ Hollywood Walk of Fame
",2
"My permanent #mcm I'm so excited &amp; proud to become your wife…
",2
"This is an amazing peace I fell in love with while visiting the Smithsonian American Art…
",2
"Milkshakes with my Titi &amp; family @ Johnny Rockets Hoboken
",2
"What a hunk @ George Eastman Museum
",2
"#Repost @user (get_repost)・・・Good morning #morningwalk #yorkville @ Yorkville, Toronto
",2
"@ Museum of Life and Science
",2
"Tomorrow: rhubarb-strawberry-blueberry crisp! Yum #rhubarb #strawberries #blueberries #dessert…
",2
"!! (@ Pearl Street Mall in Boulder, CO)
",2
"Always a good night when Jim comes out @ Johnny Shotz
",2
"this is about as close to heaven as it gets @ Bonita Springs, Florida
",2
"#happyhalloween from my #superman #hallelujahparty #hallelujahpraise @ Women's Ministry of…
",2
"Think I'm in love #gucci
",2
"Sexy ass @ Southside, Atlanta, Georgia
",2
"At Marc Jacobs - Bookmarc LA, with Marilyn Winters Such a talent and Inspiration- Come by and…
",2
"My phones #theme #hellokitty #hellokittylover @ Starz
",2
"Celebrating my mother-in-love tonight... She's 65 years young and such a jewel! #mygirl…
",2
"Happy Sunday @ Chicago, Illinois
",2
"New blog post is up about some great sweaters I found on sale @user {Plus talking about these…
",2
"B-E-A-utiful. #MustangGT #cars #AmericanMuscle @ Lowe's Home…
",2
"Grand Rapids! I’m so excited to be on your radio for a couple weeks while I’m in town Make…
",2
"My first playa bowl #playabowlsbayhead #gobowlsdeep @ Playa Bowls
",2
"Met @user yesterday at her tattoo shop she's so cute!! @ High Voltage Tattoo
",2
"My girls in green georgiafrye #gonzalespack #squadfam @ Tortilla Factory A Mexican Kitchen
",2
"Just a little part of the concert , the1975 @user @ Cal Coast Credit Union Open Air Theatre
",2
"There's something magical about a lit up castle #Christmas #cinderellacastle #disneyworld @user
",2
"Made it to this beauty #grandcanyon #arizona #view #scenicview #usa #americannature…
",2
"Let's play recognize the carrier... @ Los Angeles International Airport (LAX)
",2
"Jackson got his first ""big boy"" haircut today I don't know anyone…
",2
"When the sun hit you but you just Still Cute
",2
"My fave with dad! @ Augie's Barbedwire Smokehouse
",2
"New Favorite #TSO #Delicious #ComboLoMein @ Tso Chinese Delivery
",2
"These are some of the services we offer @user we offer so much more and beyond…
",2
"never seen such an amazing sky no filter needed @ Echo Palm Beach
",2
"No finer way to spend our Friday night #chalkywhite #lovemylab @user
",2
"Everything is always more beautiful in slomo! @ Los Angeles, California
",2
"Of out to dinner @ Village Inn By Sea World
",2
"@ Brooklyn Wing House
",2
"You can't come here without trying out the bakery #magnoliamarket…
",2
"Thanks @user for my look I love it #glamour #lauramerier @user
",2
"Friday night home cooked delisiousness: Spicy Sriracha Chicken Skewers with egg rolls @ Bonney…
",2
"Good morning! @ Hwy 90
",2
"So Tori did so good #obsessed @ Universal Citywalk
",2
"Oh. My. someone brought shih tzu puppies to the vet clinic and…
",2
"Sometime you just have to get drunk with your ride or die! @ The…
",2
"My baby @ Los Angeles, California
",2
"my first set ever always told everyone I'd open with this song.…
",2
"Enrique Last night at #megabash2016 @user #enriqueiglesias #enrique…
",2
"A Hogwarts por favor (si, amo Harry) #HarryPotter #TheWizardingWorld @ The Wizarding World of…
",2
"Two things..1. This is my heart 2. This iPhoneX camera is nothing…
",2
"Had to suffer thru the monthly mani-pedi with my lovely wife . Of course I love it!!! @ Katella…
",2
"CO views @ The Rocky Mountains Of Colorado
",2
"""There's no time to be bored in a world as beautiful as this."" #ThankYouLordForThisLife…
",2
"Saturday Sparkle: Eric is adding the finishing touches... Stick around for the rest of the…
",2
"People watching.. #instalike #instadaily #like4like #merrickpark #birdie #security @ Shops At…
",2
"What a night @ The Gathering Spot
",2
"Jerk chicken lifestyle! Jamaican food! @ Miss Lillys 7A Cafe
",2
"Happy happy happy double post for the love of my life. @ Fred's in…
",2
"If only every Summer night could end like this ...#every5years #gavindegraw #interlochen…
",2
"date night with boog @ Cinemark Theaters Huntington Mall
",2
"(@ Burrito Boyz in Toronto, ON)
",2
"Styling in matching outfits for our day shopping. #wasntmyidea #seattlebound #shopping…
",2
"Babam geldi ki @ Beacon Hill, Massachusetts
",2
"#fairytail #gruvia #hiromashima #kodansha @ Javits Center
",2
"When he gets them to put a candle on top a shot for me! Blessed to see…
",2
"Silky smooth #americansalon #beforeandafter #brazilianblowout #amandashairbox @ Salons by JC -…
",2
"FIRST PLACE for the women in the YMCA Macedonia 5K this morning …
",2
"Could not be happier with how this turned out #handlettering…
",2
"Just documenting how handsome Kevin is... (ignore my ugliness in…
",2
"Love this wall in the shop. Been eyeing a piece for my new place.....#trouble #thegoodkind…
",2
"Best Mexican food I've ever had #mexicanfood #delicious @ Azteca Mexican Restaurant
",2
"cutest things ever #drseussday @ Salem, Oregon
",2
"Little nook @ Los Angeles, California
",2
"Spending my lunchtime @user #staywinning @ Le Jolie Medi Spa
",2
"Gorgeous highlights! #hairbyrandimichellew #salonsecrets @ Salon Secrets
",2
"Saturday flow #curls Gurls #gailsbeforeAndAfter @ The New Gails Before &amp; After
",2
"LOOK HOW PRETTY MY NEW CYMBALS ARE #Repost @user (get_repost)・・・Christmas came a…
",2
"PIGLETS! They were sooooo cute and wrinkly. @ Triple Wren Farms
",2
"What a view this morning. ..#sunrise #fallinseattle #clouds #mothernature @ Fairwood, King…
",2
"For my coworker I️ hope she loves it! #woodsign #nameplates #brushlettering #handlettering…
",2
"I love these!!! Like really love these... all of them... #gospursgo #jesuslovesthespurs…
",2
"Lunch to kick off our #date day @ Josephine Street
",2
"At this stage in my life I finally embrace ALL of me. I love me from flaws to flawless I'm…
",2
"""@BieberBonerz: HE'S TOO DAMN CUTE why is he wearing compression leggings to the beach?
",2
"So *ucking beautiful @ Beverly Hills, California
",2
"Had to go listen soon as I heard the new ...I am so pre ordering …
",2
"That's bae shonuff_u_knoit @ Tropicana Las Vegas
",2
"babes @ The Museum of Fine Arts, Houston
",2
"Sunset above Lake Michigan @ Maryland
",2
"#goodmorning @ Vineyard Meadows
",2
"When you lyft driver is so handsome &amp; has a good conversation BYE BYE BATON ROUGE…
",2
"My big and my little. @ Lysander, New York
",2
"#lemondrop #cupcake @ Cupcake Charlie's
",2
"#goodmorning @user #jlo #jlovers en New York, New York
",2
"So many men wearing suits
",2
"oh my goshhh so glad to see my girls yesterday!! @ Hot Springs, Arkansas
",2
"16 years of friendship never looked so good #loveyouforever @ Loveland, Colorado
",2
"Mimosas, Pancakes, Craft Beer, French Toast  What a great way to continue kicking off Labor…
",2
"Pre Scorpions and Megadeth concert dinner where my sister works. #nyc #italian #love…
",2
"With Minnie and Missa #disneyland #family @ Disneyland
",2
"I had so much fun with @user yesterday I just couldn't help myself #senior2017…
",2
"Dinner with husband buns... #janina with pappy Koss and grandma Lisa. Then movie time. Thanks…
",2
"You got that James Dean daydream look in your eye And I got that red lip, classic thing that…
",2
"Quick stay in SF with the family. One of my favourite cities with my favourite girls And…
",2
"#insomniacookies @ Insomnia Cookies
",2
"happily waiting for Dr. Pollack! #2yearsold #getyourflushot…
",2
"My 3 girls @ Applebee's Grill &amp; Bar
",2
"Forget Monday! He's my man crush EVERYDAY! Praying that this future Murse has an amazing first…
",2
"Birthday brunch for days .....#food #foodporn #foodie #minimalist #minimalism #minimal…
",2
"Part 5 our #Empresses showed out #UniqueRunway presents "" The Fashion Palace"" featuring…
",2
"jaydechanda if you were a music artist this photo would be everything lol. It still is ! love…
",2
"This chick @ House of Blues Anaheim
",2
"Hey pretty girl @ Novant Health Haymarket Medical Center
",2
"Viva La freecutnyc in #Williamsburg on #laborsday2017 Free wired to nature in yourself. @user
",2
"Good morning, #Albuquerque @ Hotel Albuquerque at Old Town
",2
"#goldengatebridge #sanfrancisco #california #unalatinaenphilly traveling #alrededordelmundo @user
",2
"Where did my baby go??? #KylaRose @ Penn Treaty Park
",2
"@user and @user crushed it at racetoerasems #somebodytolove #thevoice…
",2
"Lion x Wade:#mancrushmonday @user @user #follow #flashmanwade #model…
",2
"Hey loves! I'm happy to be connected to my best fans! Go
",2
"The resident feline #acritterschance #rescue @ Avon, Indiana
",2
"A Merry Christmas to me from carlavecchione and leofromvermont best cousins. Love you guys!…
",2
"I'm way up I feel blessed #Colorado #views @ Copper Mountain, Colorado
",2
"In love. And it's only the beginning @ REmix Design
",2
"New York, I'm coming!!! (at College of Business 76A) [pic] —
",2
"And where's there's a line up at Ely there's always room and at aroma cucumbers tomatoes eggs…
",2
"My sweet Willard is almost three. My fave part: he’s beginning to understand games. …
",2
"Look at him #Blessed @ Starved Rock State Park
",2
"New #Blackhawks neon #Chicago #Bar #BudLight @ The Pony Inn
",2
"@user We love it.
",2
"Feeling divine with the QUEEN @user #NAACP…
",2
"#DaddysGirl #TrueLove @ Westside, Houston, Texas
",2
"My little Olaf #frozen #snow #freezing #freezingballs #snowwhite en Denver, Colorado
",2
"If you come to our shop, I might just later you in a #lularoemonroe and a #lularoelindsay …
",2
"Goodness gracious, great balls of fire! @ Winter Haven, Florida
",2
"Chelsea Living on the other side of the world so I can't give you all the hugs so we must…
",2
"What you know about them #rosegold #airmax couldn't help myself. Been on a rose gold…
",2
"#johnwilliams playing #starwars at the #hollywoodbowl ............#laphil #symphony…
",2
"#cheftable @ The Chefs table at Brooklyn Fare
",2
"I should ride on the road more often... @ Behind the Rocks Trail
",2
"(@ Johnson &amp; Johnson MyStore in Whitemarsh, PA)
",2
"(@ BB-8 Astromech On Duty in Lake Buena Vista, FL w/ @user
",2
"Wendy's vanilla Frosty @ Madison Square Garden
",2
"@user @ The Beacon Theatre
",2
"This #gold is absolutely stunning and needs no introduction. Just look at it.. #nofilter…
",2
"Cooking a real meal for a change... I think you can guess why. Yeah, eggs for dinner aren't…
",2
"Tigers!! @ Tampa's Lowry Park Zoo
",2
"Heaven in Yountville #napa #sonoma #winecountry @ The Carneros Inn
",2
"San Diego I'm in love! #sandiegobaby #beachisthebestcure @ San Diego–Coronado Bridge
",2
"last week w these baddies @ Baladna Restaurant &amp; Lounge
",2
"""The morning dew how brilliantly it sparkles, how fleeting."" @user
",2
"Why they gotta be married tho? #ehss @ Thomas Road Baptist Church
",2
"I am just swooning over Mikey + Bri's sweet Savannah engagement session!! Such a fun privilege…
",2
"with the crew @ The Queen Mary
",2
"@ Fort Myers Beach, Florida
",2
"Those cheeks of yours , I couldn't be more than grateful for having…
",2
"Just got these in! Can hardly wait to celebrate one of many memorable occasions this summer!…
",2
"5280 Bistro Tachos are life. @ Downtown Indy
",2
"(@ Days Thunderbird Beach Resort Hotel in Sunny Isles Beach, FL)
",2
"""Yixie"" - my big fat #chocolate #dobie marked #shihtzu 12wks (Not available) #lilmunchkin…
",2
"My girl 42 years old mother of my three beautiful boys full time worker + work at academy,…
",2
"@ MilkBoy South Street
",2
"So pretty @ Applebee's Grill &amp; Bar
",2
"Margaret just completed this home office. Let us know if you LIKE it. @ M. Kaplan Interiors
",2
"Catching up with this beauty Finally!!! @ U-Tiki Beach
",2
"Omg yes!!! #outback #farmingtonnm #family @ Outback Steakhouse
",2
"Little gym fun today! I love seeing Austin make friends @ The…
",2
"I've loved waking up to this little girl's face every morning Harlie has been such a blessing…
",2
"Loving my big and my new fambam @ Delta Zeta at Plymouth State
",2
"Dear Saturday, we love you. This meal can be yours by midweek if you order tonight by…
",2
"Been working on this the last couple days and I’m so happy with how it turned out #love #art…
",2
"Welcome to the fam my (not so) little one . My heart is so happy…
",2
"Even a 6yr old recognizes the basics that all life is sentient . @ Los Angeles,…
",2
"To NYC (@ Boston Logan International Airport (BOS) in Boston, MA)
",2
"Fun Family Day! @ Story, Indiana
",2
"Awwwww. I'm super jealous. #hetookthispictureforme #iloveher…
",2
"Can't get enough of this beautiful room •••••#luxurylife #luxurylifestyle #millionaire…
",2
"I cannot wait to see everyone in a couple days
",2
"Beautiful hike, day, and view @ Lost Maples State Park
",2
"OMG! Talk about a “December to Remember.” Congrats alan_r_1!! #decembertoremember @ Valley Lexus
",2
"Thank you bearsentials for our amazing costumes. Our vision literally came to life #halloween…
",2
"Come buy this thing #longbeachhiposwapmeet #hiposwap #LBHipoCarShow #hiperformance #swapmeet…
",2
"Had a blast yesterday at the dome worshipping with my bestfriend so…
",2
"Belated #birthday present and it's blue topaz #davidyurman @user
",2
"I saw Morrissey, by myself, 3rd row, on Halloween. Life is GOOD. @ Arlene Schnitzer Concert…
",2
"she's so #retro #fast #cool #sexy #smooth #caferacer #honda #hondalife #cb1100 #vintage…
",2
"@ West Hollywood, California
",2
"Bae + Beach + Sunset = @ Bayfield Beach
",2
"LOOK accentfloraldesignllc!! All but 4 are currently in bloom!! @ Dauss FOTO Weddings
",2
"Never want summer to end @ Babylon, New York
",2
"I learned how to escape my play area after having it for only a month #babiesofinstagram…
",2
"Hanging out with @user in her other Bentley humbly bragging #bentley #Potomac #RHOP…
",2
"Lukkkeeee #drinkabeer #lukebryan @ Lakeview Amphitheater
",2
"Summer Loving had me a blast...Cousin Love #BNA #MEM #RB @ 30A Rosemary Beach
",2
""" "" | I feel the same way about you @user #icedcaramelmacchiato #soy #myjavatruelove @ King…
",2
"Lovin my bubbas @ Keystone Resort
",2
"Yall!! This kid of mine #stillcantbelieveihavea10yrold…
",2
"Made Pooh a third wheel at his own meet and greet... but my new boyfriend is @ Magic Kingdom…
",2
"Don't look at my creepy smile - look at this ball of fur! I figured out what my…
",2
"My friends are THE BEST @ Cincinnati
",2
"Our Bride Maribel is a gorgeous Bride and we're loving this cool shot with the vintage car …
",2
"Snatching ..#crossfit #ternup #oly @ Tern CrossFit
",2
"ok but is this not the cutest little shimmy #humanconditiontourpart3 @ South Side Ballroom
",2
"Now you see me. Jay Chou ahhhhh (at @user Chandler Fashion 20 for Now You See Me 2 in Chandler, AZ)
",2
"Finally home (@ John Glenn Columbus International Airport - @user in Columbus, OH)
",2
"awe my boo is too cute
",2
"The NEW 2018 #Ford #F150. #fordsofinstagram #fordf150 #fordtrucks #fordsuperduty #fordlover…
",2
"I love my cousins @ Detroit, Michigan
",2
"ORTHOPEDIC (@ Keck Medical Center of @user in Los Angeles, CA)
",2
"#WCW of course myself @ New Orleans Lakefront
",2
"The world is yours little one ves419 blake_h_cole @ Atlantic Beach…
",2
"Hello #NewYork Thanks SO much @user x @user and @user for having me over!…
",2
"Say Joy yee! @ Joy Yee Noodles
",3
"Cholesterol overload. #ToSiLog @ Ruby's Fast Food
",3
"@user I love him... Can't start my morning without listening to him. #UglyPeople
",3
"The crazy natyzoe10 @user #newyork #manhattan #empirestatebuilding @ New York, New York
",3
"regranned from @user - #Original #RussianHack ""#YourParents"" #Contaminated…
",3
"Aye yooo I am dead! I be finding the most funniest shit bruh @user
",3
"cheesy @ University of Phoenix Stadium
",3
"Tag a friend who doesn’t do well with dogs —————————————-#Dogs #bite…
",3
"Date night: Take 2. This time my baby has his eyes open @ Marlins Park
",3
"Idk wtf wrong with me
",3
"I lose every id I get
",3
"Either of y'all have any clue as to what's going on here?? …
",3
"Mood : @user #Rihanna #Rapper #FreeDopeMedia @ Los Angeles, California
",3
"LOL or this my be your Sunday plans... Have a great rest of your…
",3
"Dropping Emma off @ The Art Institute of Chicago
",3
"""I've got some new songs. If you're here for the old songs, don't f****** panic."" -Colin Hay…
",3
"Getting ready for my last trip with my mom. Her kind of humor.. Wish me luck going through…
",3
"Weeepaaa a mi me gusta como #VicenteFox dice mexico is not paying for that fucken wall …
",3
"@ The Bat Cave
",3
"Wow! Was not expecting this! Much love to my family for this early birthday gift! …
",3
"HAPPY BIRTHDAY, RAM! You're so old #Rams30th #DapDatAss #dapper @ OPM Restaurant &amp; Lounge
",3
"As an interior designer, I pride myself on clever storage spaces #christmastree #dcliving @user
",3
"Well this explains a lot #aboutlastnight #help #birthdayweek @ Drift Studio NYC
",3
"Our laughs aiiiman_a "" the I'm married don't make snaps of me ""…
",3
"“I’m a shoe model now” .. @user .. @ Philly
",3
"Me and #QueenPetty . She always got my back!! #NewYorkGirlsDoItBetter…
",3
"“@TheFunnyFml: he's just lying there I can't me.
",3
"Love the mint on my pillow and the DND sign! #WhoNeedsCancun @user
",3
"Fun times at Target @ Target Columbus NE
",3
"@user i gotta 15 250f that's broke af with 70 hours on the hole bike &amp; 10 on a fresh top end
",3
"#TrueStory... it happened just like that! #southbeach #Miami #Florida #Springbreak! #funtimes …
",3
"Nailed it. #Epcot #AnasBachelorette #drinksaroundtheworld #foodandwinefestival @ Canada…
",3
"@user I swear you're the only reason I laugh
",3
"I'm not blonde, I swear! @ Brooklyn Pizzeria (Gulfport)
",3
"This guy's about to feel the power of this Nissan Sentra @user
",3
"RT @user Trump on guns: I do carry, on occasion sometimes a lot
",3
"#tb to the first day of 7th grade ( don't mind my face ) @ Pennwood
",3
"San Diego Zoo! Seeing all my family from the wildlife lol @ San…
",3
"WHY GOD!!!Lmfao n*gga must never seen a cartoon @ Cultura Event Center
",3
"Expectation vs. Reality At least she never let go of the pumpkin @user
",3
"Wait for my new line of plates .... OPA!!!! by Enrique @user @user
",3
"Looks like we're about to #battle for #albumoftheyear regrann from @user - Few…
",3
"Hey chanchitoslatinflavours check out kingzdan #Repost no.chillmx (get_repost)・・・FOO!!…
",3
"So these two #hacked my phone while I was singing steph7chavez @ 7th Street Church
",3
"@user @user that's why you never buy some ones x race bike Austin #clappedaf #wasitbarcias ? #ordidirideitonce
",3
"Black family @ Alabama Cruise Terminal
",3
"@user your YouTube video is so funny I don't think I have ever laughed as much as I did your a riot!!!
",3
"You know you are a band kid when you are watching a concert and know what the key signature and time is
",3
"""@VSPorn: @user this looks like you when you sleep
",3
"@user No cause Im laying here in my feelings
",3
"#gucci cause we old! #bestfriend #birthdaydinner @user @ Kaufmam, Tx
",3
"Anything for that Insta pic. #Instagram #brothers #crazy #silly #anythingforinstagram #extreme…
",3
"I had the high score before this guy got a hold of the controllers. @ Lenox Square
",3
"#hungry #buffalo #bison lol ""look at his tongue"" she says @ Buffalo Zoo
",3
"Couldnt find a coat at Penney’s so guess I will eat! (@ Logan's Roadhouse in Birmingham, AL)
",3
"These people made themselves a picnic outside of Lowe's @user
",3
"Bout to get this bitch a wash set just to fuc it up... @ Yankee Stadium
",3
"Happy Friday Gamers! Party like shirtless Mario! Whoa! At least he's not wearing Speedos! …
",3
"Sometimes I do @ National Mall
",3
"Still kinda want to have a fire... @ Michigan
",3
"Dildos or Palm Trees ? We're still trying to figure it out @ Señor Frog's NYC
",3
"Last minute alak shopping. (@ LCBO in Markham, ON)
",3
"Nobody was letting me great in these pics .... tryna take a selfie…
",3
"Bath time! #tbt #charsglasses #thorhatedbathtime @ Birmingham,…
",3
"true though .. #Christmas #santa #ie #sanbernardinoca @ San Bernardino, California
",3
"Big hair don't care. I told you I have a lot of hair Getting all did up…
",3
"We live westbank girls getting it in #DjHound @ Marrero, Louisiana
",3
"""@PrincessAMB_: When all your ex boyfriends ""friends"" want you now "" right lmfao but they your niggas tho
",3
"Man I always forget about how tall I am lol @ Birmingham, Alabama
",3
"Um excuse me Spider-Man #newyorkcity #timessquare @ Times Square, New York City
",3
"Whoever his girlfriend is, tag her. I gotta make sure to block her ass . Lil homie didn’t…
",3
"See you soon #crazyfriend @ San Diego, California
",3
"RT @user shoot your shot, b.
",3
"Tell me you Love Me @ Walmart Thomaston
",3
"I damn near lost it when #TrillVille hit the stage lol..Baby them High school days was…
",3
"Ironic way of packing my #printing books #printcess #girlswhoprint #offset #litho #color…
",3
"Nothing like some poke after all the Thanksgiving food I've eaten since Wednesday . What's…
",3
"#tbt #repost with #deborahcox ( before the dreads with the eye brow ring ) Much love and…
",3
"“@RUCKlN: A girl using male slang is unattractive. I ain't your ""bruh"" bitch I will fuck u in the ass.”
",3
"When you are on vacation and want coffee, but don't want to do dishes #momlife #onlyiniowa…
",3
"I nearly crushed her @ Sea Pines On Hilton Head Island
",3
"Hipster life #starbucks @ New Hope–Lambertville Bridge
",3
"I probably said something stupid @ Cheer Athletics Plano
",3
"LIL ELF HAVING FUN MISSING @user @ New York, New York
",3
"bang. . why ppl mad i ain't gray? Maybe I ain't wise yet.. I'm sure it's coming eventually…
",3
"First attempt at #acroyoga I mean she weights nothing so this isn't going to be…
",3
"#fbf How’s this for a flash back Friday!!?? 2003 with my homies @user and @user
",3
"Hahaha #travel #posing #miami #windwoodwalls @ Wynwood Walls
",3
"RT @user Call myself nice by spending time and going to Walmart with my mom... Bad idea she taking all day danng dawg!!
",3
"""5 head good morning "" #hippiedictatorship #likeforlike #followforfollow #followforfollowback…
",3
"#centralpark #carousel: Let the games begin #humansofnewyork #thebigapple #nyc #tourist #gopro…
",3
"Thanks for hacking my phone guys @ Evansville Central High School
",3
"#nyc Standing tall , smoking hot @ Staten Island Ferry
",3
"En Texas, pero con mis Yankees! @user @user #globallifeballpark @ Globe Life Park in…
",3
"Heaven is so classy, and I'm so... not. @ Abita Brewing Company
",3
"that was a better version of that move by Sammi than the one Cena attempted at last year's #MITB. #raw
",3
"Some strapping young people #backpackstrap @ Santa Cruz Beach Boardwalk
",3
"#trump # #lasvegas @ Las Vegas Strip
",3
"These niggas done bought some #CrpwnApple ...nigga where the #Henny at #CoronaExtra @user
",3
"Who's that guy taking selfie at my video #timessquare #newyorkstateofmind #newyorkcity…
",3
"#coffeecoffeecoffee #dripbrew #oldschool @ Chisholm Creek Park
",3
"#perrier is trying with their flavored sparkling but it's nothing like bae I mean #lacroix lol …
",3
"I was free styling but y'all not ready #mute why am I not sleep? @user
",3
"somethin' light... #IpretendIcangolf @ Osprey Point Golf Course
",3
"I'm her manager, you speak to me!! #ImTheCaptainNow asep407 #throwback to our soirée at…
",3
"I swear I'm 38 I must be #agingbackwards ..Day 2 of orientation at #texastech  Elevate your…
",3
"@user lol you always doin sum
",3
"@ Kicks Sole Provider
",3
"Don't hop on everybody's weave special this holiday season like sis I can SEE that?!?!?!?!…
",3
"#seagull #art #estupido I'm on one @ Laguna Beach, California
",3
"@user He can be on Laviolette's staff.
",3
"Well I tried, it's been a long day. lmao we're on the home stretch, almost there. About an…
",3
"This cracks me up because it's SO true!! LOLThis was totally…
",3
"Good Morning tho @ Table Top Meats
",3
"Here's Ho Ho Hoping I make it through today and tomorrow with my sanity intact! #Retail…
",3
"#teacherlife @ Morton Ranch High School
",3
"@user omg it’s so funny seeing anyone not in a sorority so freaked out by this stuff
",3
"@user what up cuzzo I went and got them glasses u said it won't fix itself lol ...... #FaF…
",3
"Hiking at work .... I call that a double win #fitlife @ Malibu Beach - Malibu, CA
",3
"When you're out in nature but still a pinup #thatposetho #zion #thenarrows #hiking #pinup…
",3
"AdolfHitler with a fan @ United States
",3
"I wish wine went on sale like candy does the day after Halloween is over. #Cheers @ Harrogate,…
",3
"yesitsgabriel delts are not natty seriously the best delts I've seen in person. Killed upper…
",3
"1st time at da spaghetti place it was pretty cool! Stiff drank…
",3
"Im really starting to like this trick. Got it 3 times on cam tonight after work.…
",3
"I Just Found Me A New Pet!!!! #bunny #bunnies #peterrabbit #TLE #Lifestyle…
",3
"Today I'm going to do the one thing I put off.... School work
",3
"he said who ordered a stripper! Lmfao! @ Roy &amp; Dots Towing
",3
"Bitch I feel like #alsharpton @ Saginaw, Michigan
",3
"INSTAGRAM GETS ON MY NERVES!! @ King and…
",3
"Lol my crazy friend (@ Buffalo Wild Wings - @user in Indianapolis, IN)
",3
"And we're done. He ate most of it lol @ Friendlys
",3
"Wardrobe convo lol #dontknowboutthewhitepants Say hello to the new reporters launching soon on…
",3
"My lil cousin. He alrey know wassup
",3
"I thought there wasn't anyone as crazy as me...boy was I wrong @user
",3
"Caelin He's saying purple monster in monster voice @ Oakside Community Park
",3
"I liked this one better sorry... @user @ Blackhawk High School
",3
"Bryan's is on top. Mine on bottom. #fortune #fortunecookie #chinesefood #mongolianbbq @ Hings…
",3
"I was strolling down the hallway and saw this. WTF #myjob #sonyplaystation #office #worklife…
",3
"“Why is this so funny @user
",3
"Don’t hate us cause you ain’t us @user @user #Besties…
",3
"He just wants some attention, that's all. #LebronJames #Cavs #Basketballgist @ Cleveland, Ohio
",3
"@user shut up. All you do is sit in hed watch netflix and take shit from ur sister
",3
"Excited for Gary tonight!! (Yes it’s the right night too ) (at @user in Las Vegas, NV)
",3
"Dead-fucking-lift.....and then my phone died #MyButLooksWeird #DigYourToes #ImTired…
",3
"#basurababes @ Twin Palms Estates, Palm Springs, California
",3
"""There's a damn button on the toaster?!"" -mom How do you get your toast out of the toaster? - me
",3
